SpoersmaalNivaa;Spoersmaalgruppekode;Spoersmaalgruppe;Spoersmaalkode;Spoersmaalnavn;Skoleaarnavn;EnhetNivaa;Nasjonaltkode;Nasjonalt;Fylkekode;Fylke;Organisasjonsnummer;EnhetNavn;GruppeNivaa;GruppeKode;GruppeNavn;ProgramomraadeNivaa;UtdanningstypeKode;UtdanningstypeNavn;Utdanningsprogramkode;UtdanningsprogramNavn;TrinnNivaa;TrinnKode;Trinnnavn;EierformNivaa;Eierformkode;EierformNavn;KjoennNivaa;KjoennKode;Kjoenn;AndelMobbet;AntallBesvart;Sidenummer;RaderSide;RaderTotalt
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;2,9;28;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;3,0;41;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,1;404;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;2,3;126;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;2,2;163;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;2,0;126;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,6;56;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;RM;Restaurant- og matfag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;3,2;28;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;2,2;618;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,3;254;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,2;329;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ID;Idrettsfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,0;40;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,2;276;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,8;425;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,0;206;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,1;352;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,9;52;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;PB;Påbygging til generell studiekompetanse;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,1;74;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;2,2;41;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,5;754;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;BA;Bygg- og anleggsteknikk;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;2,2;83;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,9;87;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,7;999;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,8;117;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,2;381;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;2,6;51;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;G;Gutt;1,8;445;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;BA;Bygg- og anleggsteknikk;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,3;43;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;1,7;24;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11816;Er du blitt mobbet digitalt (mobil, iPad, PC) de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,7;68;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;3,8;622;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,5;1 229;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;RM;Restaurant- og matfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;5,0;28;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;G;Gutt;3,3;30;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;RM;Restaurant- og matfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;4,8;54;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;SFB;Studieforberedende;Alle;Studieforberedende;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,9;595;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;FD;Frisør, blomster, interiør og eksponeringsdesign;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;3,2;25;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;3,9;1 087;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;MD;Musikk, dans og drama;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,5;25;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,9;685;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,1;412;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;BA;Bygg- og anleggsteknikk;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;4,4;146;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;3,0;56;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;2,7;772;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;3,5;253;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;J;Jente;3,4;208;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;BA;Bygg- og anleggsteknikk;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;4,7;178;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;3,0;122;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;EL;Elektro og datateknologi;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,5;90;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ID;Idrettsfag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,0;69;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ID;Idrettsfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;1,9;41;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ID;Idrettsfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,7;67;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;1,9;444;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;4,1;59;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;SR;Salg, service og reiseliv;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;4,6;92;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;RM;Restaurant- og matfag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;4,3;37;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;4,4;201;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,8;126;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;TP;Teknologi- og industrifag;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;4,7;257;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;2;Videregående trinn 2;0;-10;Alle eierformer;1;J;Jente;2,5;139;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;HS;Helse- og oppvekstfag;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;2,6;169;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;NA;Naturbruk;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;3,0;41;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;RM;Restaurant- og matfag;1;1;Videregående trinn 1;0;-10;Alle eierformer;1;G;Gutt;4,7;26;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;YRK;Yrkesfaglig;BA;Bygg- og anleggsteknikk;1;2;Videregående trinn 2;0;-10;Alle eierformer;0;A;Alle kjønn;3,3;108;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ST;Studiespesialisering;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,7;330;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;ME;Medier og kommunikasjon;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,8;21;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;2;SFB;Studieforberedende;PB;Påbygging til generell studiekompetanse;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;1,6;112;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;1;YRK;Yrkesfaglig;Alle;Yrkesfaglig;1;3;Videregående trinn 3;0;-10;Alle eierformer;0;A;Alle kjønn;2,4;66;1;4999;4998
2;EUIndeks_1398;Mobbing på skolen;EUSpoersmaal_Q11811;Er du blitt mobbet av andre elever på skolen de siste månedene?;2022-23;1;I;Hele landet;00;Alle fylker;I;Hele landet;0;Alle;Alle grupper;0;Alle;Alle utdanningsprogram;Alle;Alle utdanningsprogram;1;1;Videregående trinn 1;0;-10;Alle eierformer;0;A;Alle kjønn;2,9;1 682;1;4999;4998
