Enhet;År;Sekundærflytting;Botid i Norge;Kommunenummer;Kommune;Antall
Personer;2019;Uoppgitt;0-4 år;1438;;0
Personer;2019;Uoppgitt;0-4 år;1439;Vågsøy (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1441;Selje (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1443;Eid (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1444;Hornindal (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1445;;0
Personer;2019;Uoppgitt;0-4 år;1449;;0
Personer;2019;Uoppgitt;0-4 år;1502;Molde (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1504;Ålesund (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1505;Kristiansund;0
Personer;2019;Uoppgitt;0-4 år;1511;Vanylven;0
Personer;2019;Uoppgitt;0-4 år;1514;Sande (Møre og Romsdal);0
Personer;2019;Uoppgitt;0-4 år;1515;Herøy (Møre og Romsdal);0
Personer;2019;Uoppgitt;0-4 år;1516;Ulstein;0
Personer;2019;Uoppgitt;0-4 år;1517;Hareid;0
Personer;2019;Uoppgitt;0-4 år;1519;Volda (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1520;Ørsta;0
Personer;2019;Uoppgitt;0-4 år;1523;Ørskog (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1525;Stranda;0
Personer;2019;Uoppgitt;0-4 år;1526;Stordal (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1528;Sykkylven;0
Personer;2019;Uoppgitt;0-4 år;1529;Skodje (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1531;Sula;0
Personer;2019;Uoppgitt;0-4 år;1532;Giske;0
Personer;2019;Uoppgitt;0-4 år;1534;Haram (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1535;Vestnes;0
Personer;2019;Uoppgitt;0-4 år;1539;Rauma;0
Personer;2019;Uoppgitt;0-4 år;1543;Nesset (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1545;Midsund (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1546;Sandøy (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1547;Aukra;0
Personer;2019;Uoppgitt;0-4 år;1548;Fræna (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1551;Eide (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1554;Averøy;0
Personer;2019;Uoppgitt;0-4 år;1557;Gjemnes;0
Personer;2019;Uoppgitt;0-4 år;1560;Tingvoll;0
Personer;2019;Uoppgitt;0-4 år;1563;Sunndal;0
Personer;2019;Uoppgitt;0-4 år;1566;Surnadal;0
Personer;2019;Uoppgitt;0-4 år;1567;;0
Personer;2019;Uoppgitt;0-4 år;1571;Halsa (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1573;Smøla;0
Personer;2019;Uoppgitt;0-4 år;1576;Aure;0
Personer;2019;Uoppgitt;0-4 år;1601;Trondheim (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1612;;0
Personer;2019;Uoppgitt;0-4 år;1613;;0
Personer;2019;Uoppgitt;0-4 år;1617;;0
Personer;2019;Uoppgitt;0-4 år;1620;;0
Personer;2019;Uoppgitt;0-4 år;1621;;0
Personer;2019;Uoppgitt;0-4 år;1622;;0
Personer;2019;Uoppgitt;0-4 år;1627;;0
Personer;2019;Uoppgitt;0-4 år;1630;;0
Personer;2019;Uoppgitt;0-4 år;1633;;0
Personer;2019;Uoppgitt;0-4 år;1634;;0
Personer;2019;Uoppgitt;0-4 år;1635;;0
Personer;2019;Uoppgitt;0-4 år;1636;;0
Personer;2019;Uoppgitt;0-4 år;1638;;0
Personer;2019;Uoppgitt;0-4 år;1640;;0
Personer;2019;Uoppgitt;0-4 år;1644;;0
Personer;2019;Uoppgitt;0-4 år;1648;;0
Personer;2019;Uoppgitt;0-4 år;1653;;0
Personer;2019;Uoppgitt;0-4 år;1657;;0
Personer;2019;Uoppgitt;0-4 år;1662;;0
Personer;2019;Uoppgitt;0-4 år;1663;;0
Personer;2019;Uoppgitt;0-4 år;1664;;0
Personer;2019;Uoppgitt;0-4 år;1665;;0
Personer;2019;Uoppgitt;0-4 år;1702;;0
Personer;2019;Uoppgitt;0-4 år;1703;;0
Personer;2019;Uoppgitt;0-4 år;1711;;0
Personer;2019;Uoppgitt;0-4 år;1714;;0
Personer;2019;Uoppgitt;0-4 år;1717;;0
Personer;2019;Uoppgitt;0-4 år;1719;;0
Personer;2019;Uoppgitt;0-4 år;1721;;0
Personer;2019;Uoppgitt;0-4 år;1724;;0
Personer;2019;Uoppgitt;0-4 år;1725;;0
Personer;2019;Uoppgitt;0-4 år;1736;;0
Personer;2019;Uoppgitt;0-4 år;1738;;0
Personer;2019;Uoppgitt;0-4 år;1739;;0
Personer;2019;Uoppgitt;0-4 år;1740;;0
Personer;2019;Uoppgitt;0-4 år;1742;;0
Personer;2019;Uoppgitt;0-4 år;1743;;0
Personer;2019;Uoppgitt;0-4 år;1744;;0
Personer;2019;Uoppgitt;0-4 år;1749;;0
Personer;2019;Uoppgitt;0-4 år;1750;;0
Personer;2019;Uoppgitt;0-4 år;1751;;0
Personer;2019;Uoppgitt;0-4 år;1755;;0
Personer;2019;Uoppgitt;0-4 år;1756;;0
Personer;2019;Uoppgitt;0-4 år;1804;Bodø;0
Personer;2019;Uoppgitt;0-4 år;1805;Narvik (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1811;Bindal;0
Personer;2019;Uoppgitt;0-4 år;1812;Sømna;0
Personer;2019;Uoppgitt;0-4 år;1813;Brønnøy;0
Personer;2019;Uoppgitt;0-4 år;1815;Vega;0
Personer;2019;Uoppgitt;0-4 år;1816;Vevelstad;0
Personer;2019;Uoppgitt;0-4 år;1818;Herøy (Nordland);0
Personer;2019;Uoppgitt;0-4 år;1820;Alstahaug;0
Personer;2019;Uoppgitt;0-4 år;1822;Leirfjord;0
Personer;2019;Uoppgitt;0-4 år;1824;Vefsn;0
Personer;2019;Uoppgitt;0-4 år;1825;Grane;0
Personer;2019;Uoppgitt;0-4 år;1826;Hattfjelldal;0
Personer;2019;Uoppgitt;0-4 år;1827;Dønna;0
Personer;2019;Uoppgitt;0-4 år;1828;Nesna;0
Personer;2019;Uoppgitt;0-4 år;1832;Hemnes;0
Personer;2019;Uoppgitt;0-4 år;1833;Rana;0
Personer;2019;Uoppgitt;0-4 år;1837;Meløy;0
Personer;2019;Uoppgitt;0-4 år;1838;Gildeskål;0
Personer;2019;Uoppgitt;0-4 år;1839;Beiarn;0
Personer;2019;Uoppgitt;0-4 år;1840;Saltdal;0
Personer;2019;Uoppgitt;0-4 år;1841;Fauske;0
Personer;2019;Uoppgitt;0-4 år;1845;Sørfold;0
Personer;2019;Uoppgitt;0-4 år;1848;Steigen;0
Personer;2019;Uoppgitt;0-4 år;1849;Hamarøy (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1850;Tysfjord (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1851;Lødingen;0
Personer;2019;Uoppgitt;0-4 år;1853;Evenes;0
Personer;2019;Uoppgitt;0-4 år;1854;Ballangen (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1859;Flakstad;0
Personer;2019;Uoppgitt;0-4 år;1860;Vestvågøy;0
Personer;2019;Uoppgitt;0-4 år;1865;Vågan;0
Personer;2019;Uoppgitt;0-4 år;1866;Hadsel;0
Personer;2019;Uoppgitt;0-4 år;1867;Bø (Nordland);0
Personer;2019;Uoppgitt;0-4 år;1868;Øksnes;0
Personer;2019;Uoppgitt;0-4 år;1870;Sortland;0
Personer;2019;Uoppgitt;0-4 år;1871;Andøy;0
Personer;2019;Uoppgitt;0-4 år;1874;Moskenes;0
Personer;2019;Uoppgitt;0-4 år;1902;;0
Personer;2019;Uoppgitt;0-4 år;1903;;0
Personer;2019;Uoppgitt;0-4 år;1911;;0
Personer;2019;Uoppgitt;0-4 år;1913;Skånland (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1917;;0
Personer;2019;Uoppgitt;0-4 år;1919;;0
Personer;2019;Uoppgitt;0-4 år;1920;;0
Personer;2019;Uoppgitt;0-4 år;1922;;0
Personer;2019;Uoppgitt;0-4 år;1923;;0
Personer;2019;Uoppgitt;0-4 år;1924;;0
Personer;2019;Uoppgitt;0-4 år;1925;;0
Personer;2019;Uoppgitt;0-4 år;1926;;0
Personer;2019;Uoppgitt;0-4 år;1927;Tranøy (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1928;Torsken (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1929;Berg (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1931;Lenvik (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;1933;;0
Personer;2019;Uoppgitt;0-4 år;1936;;0
Personer;2019;Uoppgitt;0-4 år;1938;;0
Personer;2019;Uoppgitt;0-4 år;1939;;0
Personer;2019;Uoppgitt;0-4 år;1940;;0
Personer;2019;Uoppgitt;0-4 år;1941;;0
Personer;2019;Uoppgitt;0-4 år;1942;;0
Personer;2019;Uoppgitt;0-4 år;1943;;0
Personer;2019;Uoppgitt;0-4 år;2002;;0
Personer;2019;Uoppgitt;0-4 år;2003;;0
Personer;2019;Uoppgitt;0-4 år;2004;Hammerfest (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;2012;;0
Personer;2019;Uoppgitt;0-4 år;2014;;0
Personer;2019;Uoppgitt;0-4 år;2015;;0
Personer;2019;Uoppgitt;0-4 år;2017;Kvalsund (t.o.m. 2019);0
Personer;2019;Uoppgitt;0-4 år;2019;;0
Personer;2019;Uoppgitt;0-4 år;2020;;0
Personer;2019;Uoppgitt;0-4 år;2022;;0
Personer;2019;Uoppgitt;0-4 år;2023;;0
Personer;2019;Uoppgitt;0-4 år;2024;;0
Personer;2019;Uoppgitt;0-4 år;2025;;0
Personer;2019;Uoppgitt;0-4 år;2027;;0
Personer;2019;Uoppgitt;0-4 år;2028;;0
Personer;2019;Uoppgitt;0-4 år;2030;;0
Personer;2019;Uoppgitt;0-4 år;5054;Indre Fosen;0
Prosent;2019;Uoppgitt;0-4 år;0101;;0
Prosent;2019;Uoppgitt;0-4 år;0104;Moss (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0105;;0
Prosent;2019;Uoppgitt;0-4 år;0106;;0
Prosent;2019;Uoppgitt;0-4 år;0111;;0
Prosent;2019;Uoppgitt;0-4 år;0118;;0
Prosent;2019;Uoppgitt;0-4 år;0119;;0
Prosent;2019;Uoppgitt;0-4 år;0121;Rømskog (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0122;Trøgstad (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0123;Spydeberg (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0124;Askim (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0125;Eidsberg (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0127;;0
Prosent;2019;Uoppgitt;0-4 år;0128;;0
Prosent;2019;Uoppgitt;0-4 år;0135;;0
Prosent;2019;Uoppgitt;0-4 år;0136;Rygge (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0137;;0
Prosent;2019;Uoppgitt;0-4 år;0138;Hobøl (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0211;;0
Prosent;2019;Uoppgitt;0-4 år;0213;Ski (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0214;;0
Prosent;2019;Uoppgitt;0-4 år;0215;;0
Prosent;2019;Uoppgitt;0-4 år;0216;;0
Prosent;2019;Uoppgitt;0-4 år;0217;Oppegård (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0219;;0
Prosent;2019;Uoppgitt;0-4 år;0220;Asker (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0221;Aurskog-Høland (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0226;Sørum (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0227;Fet (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0228;;0
Prosent;2019;Uoppgitt;0-4 år;0229;;0
Prosent;2019;Uoppgitt;0-4 år;0230;;0
Prosent;2019;Uoppgitt;0-4 år;0231;Skedsmo (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0233;;0
Prosent;2019;Uoppgitt;0-4 år;0234;;0
Prosent;2019;Uoppgitt;0-4 år;0235;;0
Prosent;2019;Uoppgitt;0-4 år;0236;;0
Prosent;2019;Uoppgitt;0-4 år;0237;;0
Prosent;2019;Uoppgitt;0-4 år;0238;;0
Prosent;2019;Uoppgitt;0-4 år;0239;;0
Prosent;2019;Uoppgitt;0-4 år;0301;Oslo;0
Prosent;2019;Uoppgitt;0-4 år;0402;;0
Prosent;2019;Uoppgitt;0-4 år;0403;;0
Prosent;2019;Uoppgitt;0-4 år;0412;;0
Prosent;2019;Uoppgitt;0-4 år;0415;;0
Prosent;2019;Uoppgitt;0-4 år;0417;;0
Prosent;2019;Uoppgitt;0-4 år;0418;;0
Prosent;2019;Uoppgitt;0-4 år;0419;;0
Prosent;2019;Uoppgitt;0-4 år;0420;;0
Prosent;2019;Uoppgitt;0-4 år;0423;;0
Prosent;2019;Uoppgitt;0-4 år;0425;;0
Prosent;2019;Uoppgitt;0-4 år;0426;;0
Prosent;2019;Uoppgitt;0-4 år;0427;;0
Prosent;2019;Uoppgitt;0-4 år;0428;;0
Prosent;2019;Uoppgitt;0-4 år;0429;;0
Prosent;2019;Uoppgitt;0-4 år;0430;;0
Prosent;2019;Uoppgitt;0-4 år;0432;;0
Prosent;2019;Uoppgitt;0-4 år;0434;;0
Prosent;2019;Uoppgitt;0-4 år;0436;;0
Prosent;2019;Uoppgitt;0-4 år;0437;;0
Prosent;2019;Uoppgitt;0-4 år;0438;;0
Prosent;2019;Uoppgitt;0-4 år;0439;;0
Prosent;2019;Uoppgitt;0-4 år;0441;;0
Prosent;2019;Uoppgitt;0-4 år;0501;;0
Prosent;2019;Uoppgitt;0-4 år;0502;;0
Prosent;2019;Uoppgitt;0-4 år;0511;;0
Prosent;2019;Uoppgitt;0-4 år;0512;;0
Prosent;2019;Uoppgitt;0-4 år;0513;;0
Prosent;2019;Uoppgitt;0-4 år;0514;;0
Prosent;2019;Uoppgitt;0-4 år;0515;;0
Prosent;2019;Uoppgitt;0-4 år;0516;;0
Prosent;2019;Uoppgitt;0-4 år;0517;;0
Prosent;2019;Uoppgitt;0-4 år;0519;;0
Prosent;2019;Uoppgitt;0-4 år;0520;;0
Prosent;2019;Uoppgitt;0-4 år;0521;;0
Prosent;2019;Uoppgitt;0-4 år;0522;;0
Prosent;2019;Uoppgitt;0-4 år;0528;;0
Prosent;2019;Uoppgitt;0-4 år;0529;;0
Prosent;2019;Uoppgitt;0-4 år;0532;;0
Prosent;2019;Uoppgitt;0-4 år;0533;;0
Prosent;2019;Uoppgitt;0-4 år;0534;;0
Prosent;2019;Uoppgitt;0-4 år;0536;;0
Prosent;2019;Uoppgitt;0-4 år;0538;;0
Prosent;2019;Uoppgitt;0-4 år;0540;;0
Prosent;2019;Uoppgitt;0-4 år;0541;;0
Prosent;2019;Uoppgitt;0-4 år;0542;;0
Prosent;2019;Uoppgitt;0-4 år;0543;;0
Prosent;2019;Uoppgitt;0-4 år;0544;;0
Prosent;2019;Uoppgitt;0-4 år;0545;;0
Prosent;2019;Uoppgitt;0-4 år;0602;Drammen (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0604;;0
Prosent;2019;Uoppgitt;0-4 år;0605;;0
Prosent;2019;Uoppgitt;0-4 år;0612;;0
Prosent;2019;Uoppgitt;0-4 år;0615;;0
Prosent;2019;Uoppgitt;0-4 år;0616;;0
Prosent;2019;Uoppgitt;0-4 år;0617;;0
Prosent;2019;Uoppgitt;0-4 år;0618;;0
Prosent;2019;Uoppgitt;0-4 år;0619;;0
Prosent;2019;Uoppgitt;0-4 år;0620;;0
Prosent;2019;Uoppgitt;0-4 år;0621;;0
Prosent;2019;Uoppgitt;0-4 år;0622;;0
Prosent;2019;Uoppgitt;0-4 år;0623;;0
Prosent;2019;Uoppgitt;0-4 år;0624;;0
Prosent;2019;Uoppgitt;0-4 år;0625;Nedre Eiker (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0626;;0
Prosent;2019;Uoppgitt;0-4 år;0627;Røyken (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0628;Hurum (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0631;;0
Prosent;2019;Uoppgitt;0-4 år;0632;;0
Prosent;2019;Uoppgitt;0-4 år;0633;;0
Prosent;2019;Uoppgitt;0-4 år;0701;;0
Prosent;2019;Uoppgitt;0-4 år;0704;Tønsberg (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0710;;0
Prosent;2019;Uoppgitt;0-4 år;0711;Svelvik (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0712;;0
Prosent;2019;Uoppgitt;0-4 år;0713;Sande (Vestfold) (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0715;Holmestrand (f.o.m. 2018, t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0716;Re (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0729;;0
Prosent;2019;Uoppgitt;0-4 år;0805;;0
Prosent;2019;Uoppgitt;0-4 år;0806;;0
Prosent;2019;Uoppgitt;0-4 år;0807;;0
Prosent;2019;Uoppgitt;0-4 år;0811;;0
Prosent;2019;Uoppgitt;0-4 år;0814;;0
Prosent;2019;Uoppgitt;0-4 år;0815;;0
Prosent;2019;Uoppgitt;0-4 år;0817;;0
Prosent;2019;Uoppgitt;0-4 år;0819;;0
Prosent;2019;Uoppgitt;0-4 år;0821;Bø (Telemark)  (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0822;Sauherad (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;0826;;0
Prosent;2019;Uoppgitt;0-4 år;0827;;0
Prosent;2019;Uoppgitt;0-4 år;0828;;0
Prosent;2019;Uoppgitt;0-4 år;0829;;0
Prosent;2019;Uoppgitt;0-4 år;0830;;0
Prosent;2019;Uoppgitt;0-4 år;0831;;0
Prosent;2019;Uoppgitt;0-4 år;0833;;0
Prosent;2019;Uoppgitt;0-4 år;0834;;0
Prosent;2019;Uoppgitt;0-4 år;0901;;0
Prosent;2019;Uoppgitt;0-4 år;0904;;0
Prosent;2019;Uoppgitt;0-4 år;0906;;0
Prosent;2019;Uoppgitt;0-4 år;0911;;0
Prosent;2019;Uoppgitt;0-4 år;0912;;0
Prosent;2019;Uoppgitt;0-4 år;0914;;0
Prosent;2019;Uoppgitt;0-4 år;0919;;0
Prosent;2019;Uoppgitt;0-4 år;0926;;0
Prosent;2019;Uoppgitt;0-4 år;0928;;0
Prosent;2019;Uoppgitt;0-4 år;0929;;0
Prosent;2019;Uoppgitt;0-4 år;0935;;0
Prosent;2019;Uoppgitt;0-4 år;0937;;0
Prosent;2019;Uoppgitt;0-4 år;0938;;0
Prosent;2019;Uoppgitt;0-4 år;0940;;0
Prosent;2019;Uoppgitt;0-4 år;0941;;0
Prosent;2019;Uoppgitt;0-4 år;1001;Kristiansand (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1002;Mandal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1003;;0
Prosent;2019;Uoppgitt;0-4 år;1004;;0
Prosent;2019;Uoppgitt;0-4 år;1014;;0
Prosent;2019;Uoppgitt;0-4 år;1017;Songdalen (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1018;Søgne (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1021;Marnardal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1026;;0
Prosent;2019;Uoppgitt;0-4 år;1027;Audnedal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1029;Lindesnes (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1032;Lyngdal (t.o.m. 2019);0.8
Prosent;2019;Uoppgitt;0-4 år;1034;;0
Prosent;2019;Uoppgitt;0-4 år;1037;;0
Prosent;2019;Uoppgitt;0-4 år;1046;;0
Prosent;2019;Uoppgitt;0-4 år;1101;Eigersund;0
Prosent;2019;Uoppgitt;0-4 år;1102;Sandnes (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1103;Stavanger;0
Prosent;2019;Uoppgitt;0-4 år;1106;Haugesund;0
Prosent;2019;Uoppgitt;0-4 år;1111;Sokndal;0
Prosent;2019;Uoppgitt;0-4 år;1112;Lund;0
Prosent;2019;Uoppgitt;0-4 år;1114;Bjerkreim;0
Prosent;2019;Uoppgitt;0-4 år;1119;Hå;0
Prosent;2019;Uoppgitt;0-4 år;1120;Klepp;0
Prosent;2019;Uoppgitt;0-4 år;1121;Time;0
Prosent;2019;Uoppgitt;0-4 år;1122;Gjesdal;0
Prosent;2019;Uoppgitt;0-4 år;1124;Sola;0
Prosent;2019;Uoppgitt;0-4 år;1127;Randaberg;0
Prosent;2019;Uoppgitt;0-4 år;1129;Forsand (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1130;Strand;0
Prosent;2019;Uoppgitt;0-4 år;1133;Hjelmeland;0
Prosent;2019;Uoppgitt;0-4 år;1134;Suldal;0
Prosent;2019;Uoppgitt;0-4 år;1135;Sauda;0
Prosent;2019;Uoppgitt;0-4 år;1141;Finnøy (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1142;Rennesøy (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1146;Tysvær;0
Prosent;2019;Uoppgitt;0-4 år;1149;Karmøy;0
Prosent;2019;Uoppgitt;0-4 år;1160;Vindafjord;0
Prosent;2019;Uoppgitt;0-4 år;1201;;0
Prosent;2019;Uoppgitt;0-4 år;1211;;0
Prosent;2019;Uoppgitt;0-4 år;1216;;0
Prosent;2019;Uoppgitt;0-4 år;1219;;0
Prosent;2019;Uoppgitt;0-4 år;1221;;0
Prosent;2019;Uoppgitt;0-4 år;1222;;0
Prosent;2019;Uoppgitt;0-4 år;1223;;0
Prosent;2019;Uoppgitt;0-4 år;1224;;0
Prosent;2019;Uoppgitt;0-4 år;1227;Jondal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1228;Odda (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1231;Ullensvang (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1233;;0
Prosent;2019;Uoppgitt;0-4 år;1235;Voss (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1238;;0
Prosent;2019;Uoppgitt;0-4 år;1241;Fusa (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1242;;0
Prosent;2019;Uoppgitt;0-4 år;1243;Os (Hordaland) (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1244;;0
Prosent;2019;Uoppgitt;0-4 år;1245;Sund (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1246;Fjell (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1247;;0
Prosent;2019;Uoppgitt;0-4 år;1251;;0
Prosent;2019;Uoppgitt;0-4 år;1253;;0
Prosent;2019;Uoppgitt;0-4 år;1256;Meland (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1259;Øygarden (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1260;Radøy (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1263;Lindås (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1264;;0
Prosent;2019;Uoppgitt;0-4 år;1265;;0
Prosent;2019;Uoppgitt;0-4 år;1266;;0
Prosent;2019;Uoppgitt;0-4 år;1401;Flora (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1411;;0
Prosent;2019;Uoppgitt;0-4 år;1412;;0
Prosent;2019;Uoppgitt;0-4 år;1413;;0
Prosent;2019;Uoppgitt;0-4 år;1416;;0
Prosent;2019;Uoppgitt;0-4 år;1417;;0
Prosent;2019;Uoppgitt;0-4 år;1418;Balestrand (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1419;Leikanger (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1420;Sogndal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1421;;0
Prosent;2019;Uoppgitt;0-4 år;1422;;0
Prosent;2019;Uoppgitt;0-4 år;1424;;0
Prosent;2019;Uoppgitt;0-4 år;1426;;0
Prosent;2019;Uoppgitt;0-4 år;1428;;0
Prosent;2019;Uoppgitt;0-4 år;1429;;0
Prosent;2019;Uoppgitt;0-4 år;1430;Gaular (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1431;Jølster (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1432;Førde (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1433;Naustdal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1438;;0
Prosent;2019;Uoppgitt;0-4 år;1439;Vågsøy (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1441;Selje (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1443;Eid (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1444;Hornindal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1445;;0
Prosent;2019;Uoppgitt;0-4 år;1449;;0
Prosent;2019;Uoppgitt;0-4 år;1502;Molde (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1504;Ålesund (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1505;Kristiansund;0
Prosent;2019;Uoppgitt;0-4 år;1511;Vanylven;0
Prosent;2019;Uoppgitt;0-4 år;1514;Sande (Møre og Romsdal);0
Prosent;2019;Uoppgitt;0-4 år;1515;Herøy (Møre og Romsdal);0
Prosent;2019;Uoppgitt;0-4 år;1516;Ulstein;0
Prosent;2019;Uoppgitt;0-4 år;1517;Hareid;0
Prosent;2019;Uoppgitt;0-4 år;1519;Volda (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1520;Ørsta;0
Prosent;2019;Uoppgitt;0-4 år;1523;Ørskog (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1525;Stranda;0
Prosent;2019;Uoppgitt;0-4 år;1526;Stordal (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1528;Sykkylven;0
Prosent;2019;Uoppgitt;0-4 år;1529;Skodje (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1531;Sula;0
Prosent;2019;Uoppgitt;0-4 år;1532;Giske;0
Prosent;2019;Uoppgitt;0-4 år;1534;Haram (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1535;Vestnes;0
Prosent;2019;Uoppgitt;0-4 år;1539;Rauma;0
Prosent;2019;Uoppgitt;0-4 år;1543;Nesset (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1545;Midsund (t.o.m. 2019);0
Prosent;2019;Uoppgitt;0-4 år;1546;Sandøy (t.o.m. 2019);0
